Pensacola-Tallahassee_2001,0,
Pensacola-Tallahassee_2002,0,
Pensacola-Tallahassee_2003,0,
Pensacola-Tallahassee_2004,0,
Pensacola-Tallahassee_2005,0,
Pensacola-Tallahassee_2006,0,
Pensacola-Tallahassee_2007,0,
Pensacola-Tallahassee_2008,0,
Pensacola-Tallahassee_2009,0,
Pensacola-Tallahassee_2010,0,
Pensacola-Tallahassee_2011,0,
Pensacola-Tallahassee_2012,0,
Pensacola-Tallahassee_2013,0,
Pensacola-Tallahassee_2014,0,
Pensacola-Tallahassee_2015,0,
Pensacola-Tallahassee_2016,0,
Pensacola-Tallahassee_2017,0,
Pensacola-Tallahassee_2018,0,
Pensacola-Tallahassee_2019,0,
St. Augustine_1990,0,
St. Augustine_1991,0,
St. Augustine_1992,0,
St. Augustine_1993,0,
St. Augustine_1994,0,
St. Augustine_1995,0,
St. Augustine_1996,0,
St. Augustine_1997,0,
St. Augustine_1998,0,
St. Augustine_1999,0,
St. Augustine_2000,0,
St. Augustine_2001,0,
St. Augustine_2002,0,
St. Augustine_2003,0,
St. Augustine_2004,0,
St. Augustine_2005,0,
St. Augustine_2006,0,
St. Augustine_2007,0,
St. Augustine_2008,0,
St. Augustine_2009,0,
St. Augustine_2010,0,
St. Augustine_2011,0,
St. Augustine_2012,0,
St. Augustine_2013,0,
St. Augustine_2014,0,
St. Augustine_2015,0,
St. Augustine_2016,0,
St. Augustine_2017,0,
St. Augustine_2018,0,
St. Augustine_2019,0,
St. Petersburg_1990,0,
St. Petersburg_1991,0,
St. Petersburg_1992,0,
St. Petersburg_1993,0,
St. Petersburg_1994,0,
St. Petersburg_1995,0,
St. Petersburg_1996,0,
St. Petersburg_1997,0,
St. Petersburg_1998,0,
St. Petersburg_1999,0,
St. Petersburg_2000,0,
St. Petersburg_2001,0,
St. Petersburg_2002,11,
St. Petersburg_2003,0,
St. Petersburg_2004,1,
St. Petersburg_2005,0,
St. Petersburg_2006,0,
St. Petersburg_2007,0,
St. Petersburg_2008,0,
St. Petersburg_2009,0,
St. Petersburg_2010,0,
St. Petersburg_2011,0,
St. Petersburg_2012,0,
St. Petersburg_2013,2,
St. Petersburg_2014,1,
St. Petersburg_2015,0,
St. Petersburg_2016,0,
St. Petersburg_2017,0,
St. Petersburg_2018,1,
St. Petersburg_2019,10,
Venice_1990,0,
Venice_1991,0,
Venice_1992,0,
Venice_1993,0,
Venice_1994,0,
Venice_1995,0,
Venice_1996,0,
Venice_1997,0,
Venice_1998,0,
Venice_1999,0,
Venice_2000,0,
Venice_2001,0,
Venice_2002,0,
Venice_2003,0,
Venice_2004,0,
Venice_2005,0,
Venice_2006,0,
Venice_2007,0,
Venice_2008,0,
Venice_2009,0,
Venice_2010,2,
Venice_2011,0,
Venice_2012,0,
Venice_2013,0,
Venice_2014,0,
Venice_2015,0,
Venice_2016,0,
Venice_2017,0,
Venice_2018,0,
Venice_2019,0,
Savannah_1990,0,
Savannah_1991,0,
Savannah_1992,0,
Savannah_1993,0,
Savannah_1994,0,
Savannah_1995,0,
Savannah_1996,0,
Savannah_1997,0,
Savannah_1998,0,
Savannah_1999,0,
Savannah_2000,0,
Savannah_2001,0,
Savannah_2002,0,
Savannah_2003,0,
Savannah_2004,0,
Savannah_2005,0,
Savannah_2006,0,
Savannah_2007,0,
Savannah_2008,0,
Savannah_2009,1,
Savannah_2010,0,
Savannah_2011,0,
Savannah_2012,0,
Savannah_2013,0,
Savannah_2014,0,
Savannah_2015,0,
Savannah_2016,0,
Savannah_2017,0,
Savannah_2018,0,
Savannah_2019,0,
Honolulu_1990,0,
Honolulu_1991,0,
Honolulu_1992,0,
Honolulu_1993,0,
Honolulu_1994,0,
Honolulu_1995,0,
Honolulu_1996,0,
Honolulu_1997,0,
Honolulu_1998,0,
Honolulu_1999,0,
Honolulu_2000,0,
Honolulu_2001,0,
Honolulu_2002,0,
Honolulu_2003,1,
Honolulu_2004,0,
Honolulu_2005,0,
Honolulu_2006,0,
Honolulu_2007,0,
Honolulu_2008,0,
Honolulu_2009,0,
Honolulu_2010,0,
Honolulu_2011,0,
Honolulu_2012,1,
Honolulu_2013,4,
Honolulu_2014,0,
Honolulu_2015,0,
Honolulu_2016,0,
Honolulu_2017,1,
Honolulu_2018,1,
Honolulu_2019,0,
Belleville_1990,0,
Belleville_1991,0,
Belleville_1992,0,
Belleville_1993,2,
Belleville_1994,0,
Belleville_1995,0,
Belleville_1996,1,
Belleville_1997,0,
Belleville_1998,0,
Belleville_1999,0,
Belleville_2000,0,
Belleville_2001,0,
Belleville_2002,6,
Belleville_2003,1,
Belleville_2004,2,
Belleville_2005,0,
