"12","Dubuque"_2017,0,
"12","Dubuque"_2018,0,
"12","Dubuque"_2019,0,
"14","Louisville"_1990,0,
"14","Louisville"_1991,0,
"14","Louisville"_1992,0,
"14","Louisville"_1993,0,
"14","Louisville"_1994,0,
"14","Louisville"_1995,0,
"14","Louisville"_1996,0,
"14","Louisville"_1997,0,
"14","Louisville"_1998,0,
"14","Louisville"_1999,0,
"14","Louisville"_2000,0,
"14","Louisville"_2001,0,
"14","Louisville"_2002,17,
"14","Louisville"_2003,11,
"14","Louisville"_2004,3,
"14","Louisville"_2005,1,
"14","Louisville"_2006,11,
"14","Louisville"_2007,4,
"14","Louisville"_2008,6,
"14","Louisville"_2009,2,
"14","Louisville"_2010,14,
"14","Louisville"_2011,1,
"14","Louisville"_2012,0,
"14","Louisville"_2013,0,
"14","Louisville"_2014,2,
"14","Louisville"_2015,0,
"14","Louisville"_2016,0,
"14","Louisville"_2017,0,
"14","Louisville"_2018,1,
"14","Louisville"_2019,0,
"15","New Orleans"_1990,1,
"15","New Orleans"_1991,0,
"15","New Orleans"_1992,0,
"15","New Orleans"_1993,0,
"15","New Orleans"_1994,0,
"15","New Orleans"_1995,0,
"15","New Orleans"_1996,0,
"15","New Orleans"_1997,0,
"15","New Orleans"_1998,0,
"15","New Orleans"_1999,0,
"15","New Orleans"_2000,0,
"15","New Orleans"_2001,0,
"15","New Orleans"_2002,21,
"15","New Orleans"_2003,4,
"15","New Orleans"_2004,59,
"15","New Orleans"_2005,0,
"15","New Orleans"_2006,0,
"15","New Orleans"_2007,3,
"15","New Orleans"_2008,7,
"15","New Orleans"_2009,3,
"15","New Orleans"_2010,2,
"15","New Orleans"_2011,2,
"15","New Orleans"_2012,2,
"15","New Orleans"_2013,0,
"15","New Orleans"_2014,0,
"15","New Orleans"_2015,0,
"15","New Orleans"_2016,0,
"15","New Orleans"_2017,0,
"15","New Orleans"_2018,1,
"15","New Orleans"_2019,8,
"16","Baltimore"_1990,0,
"16","Baltimore"_1991,0,
"16","Baltimore"_1992,0,
"16","Baltimore"_1993,1,
"16","Baltimore"_1994,0,
"16","Baltimore"_1995,0,
"16","Baltimore"_1996,0,
"16","Baltimore"_1997,1,
"16","Baltimore"_1998,0,
"16","Baltimore"_1999,0,
"16","Baltimore"_2000,0,
"16","Baltimore"_2001,0,
"16","Baltimore"_2002,9,
"16","Baltimore"_2003,4,
"16","Baltimore"_2004,1,
"16","Baltimore"_2005,2,
"16","Baltimore"_2006,5,
"16","Baltimore"_2007,10,
"16","Baltimore"_2008,6,
"16","Baltimore"_2009,2,
"16","Baltimore"_2010,1,
"16","Baltimore"_2011,3,
"16","Baltimore"_2012,1,
"16","Baltimore"_2013,0,
"16","Baltimore"_2014,0,
"16","Baltimore"_2015,0,
"16","Baltimore"_2016,1,
"16","Baltimore"_2017,0,
"16","Baltimore"_2018,8,
"16","Baltimore"_2019,26,
"17","Washington"_1990,1,
"17","Washington"_1991,0,
"17","Washington"_1992,0,
"17","Washington"_1993,4,
"17","Washington"_1994,0,
"17","Washington"_1995,1,
"17","Washington"_1996,0,
"17","Washington"_1997,0,
"17","Washington"_1998,338,
"17","Washington"_1999,0,
"17","Washington"_2000,1,
"17","Washington"_2001,4,
"17","Washington"_2002,25,
"17","Washington"_2003,15,
"17","Washington"_2004,18,
"17","Washington"_2005,6,
"17","Washington"_2006,13,
"17","Washington"_2007,15,
"17","Washington"_2008,23,
"17","Washington"_2009,10,
"17","Washington"_2010,11,
"17","Washington"_2011,9,
"17","Washington"_2012,9,
"17","Washington"_2013,4,
"17","Washington"_2014,5,
"17","Washington"_2015,13,
"17","Washington"_2016,1,
"17","Washington"_2017,6,
"17","Washington"_2018,49,
"17","Washington"_2019,66,
"18","Boston"_1990,1,
"18","Boston"_1991,0,
"18","Boston"_1992,0,
"18","Boston"_1993,4,
"18","Boston"_1994,0,
"18","Boston"_1995,1,
"18","Boston"_1996,0,
"18","Boston"_1997,0,
"18","Boston"_1998,0,
"18","Boston"_1999,0,
"18","Boston"_2000,0,
"18","Boston"_2001,3,
"18","Boston"_2002,101,
"18","Boston"_2003,67,
"18","Boston"_2004,12,
"18","Boston"_2005,24,
"18","Boston"_2006,15,
"18","Boston"_2007,21,
"18","Boston"_2008,31,
"18","Boston"_2009,6,
"18","Boston"_2010,38,
"18","Boston"_2011,25,
"18","Boston"_2012,9,
"18","Boston"_2013,15,
"18","Boston"_2014,2,
"18","Boston"_2015,6,
"18","Boston"_2016,4,
"18","Boston"_2017,9,
"18","Boston"_2018,31,
"18","Boston"_2019,9,
"19","Detroit"_1990,1,
"19","Detroit"_1991,0,
"19","Detroit"_1992,0,
"19","Detroit"_1993,1,
"19","Detroit"_1994,0,
"19","Detroit"_1995,0,
"19","Detroit"_1996,0,
"19","Detroit"_1997,0,
"19","Detroit"_1998,0,
"19","Detroit"_1999,0,
"19","Detroit"_2000,0,
"19","Detroit"_2001,0,
"19","Detroit"_2002,4,
"19","Detroit"_2003,5,
"19","Detroit"_2004,0,
"19","Detroit"_2005,2,
"19","Detroit"_2006,4,
"19","Detroit"_2007,7,
"19","Detroit"_2008,4,
"19","Detroit"_2009,7,
"19","Detroit"_2010,14,
"19","Detroit"_2011,4,
"19","Detroit"_2012,4,
"19","Detroit"_2013,0,
"19","Detroit"_2014,0,
"19","Detroit"_2015,0,
"19","Detroit"_2016,0,
"19","Detroit"_2017,0,
"19","Detroit"_2018,3,
"19","Detroit"_2019,14,
"20","St. Paul and Minneapolis"_1990,0,
"20","St. Paul and Minneapolis"_1991,0,
"20","St. Paul and Minneapolis"_1992,0,
"20","St. Paul and Minneapolis"_1993,0,
"20","St. Paul and Minneapolis"_1994,0,
"20","St. Paul and Minneapolis"_1995,0,
"20","St. Paul and Minneapolis"_1996,0,
"20","St. Paul and Minneapolis"_1997,0,
"20","St. Paul and Minneapolis"_1998,0,
"20","St. Paul and Minneapolis"_1999,0,
"20","St. Paul and Minneapolis"_2000,0,
"20","St. Paul and Minneapolis"_2001,0,
"20","St. Paul and Minneapolis"_2002,3,
"20","St. Paul and Minneapolis"_2003,0,
"20","St. Paul and Minneapolis"_2004,5,
"20","St. Paul and Minneapolis"_2005,0,
"20","St. Paul and Minneapolis"_2006,2,
"20","St. Paul and Minneapolis"_2007,0,
"20","St. Paul and Minneapolis"_2008,0,
"20","St. Paul and Minneapolis"_2009,2,
"20","St. Paul and Minneapolis"_2010,0,
"20","St. Paul and Minneapolis"_2011,0,
"20","St. Paul and Minneapolis"_2012,0,
"20","St. Paul and Minneapolis"_2013,4,
"20","St. Paul and Minneapolis"_2014,16,
"20","St. Paul and Minneapolis"_2015,10,
"20","St. Paul and Minneapolis"_2016,11,
"20","St. Paul and Minneapolis"_2017,0,
"20","St. Paul and Minneapolis"_2018,6,
"20","St. Paul and Minneapolis"_2019,0,
"21","Winona"_1990,0,
"21","Winona"_1991,0,
"21","Winona"_1992,0,
"21","Winona"_1993,0,
"21","Winona"_1994,0,
"21","Winona"_1995,0,
"21","Winona"_1996,0,
"21","Winona"_1997,0,
"21","Winona"_1998,0,
"21","Winona"_1999,0,
"21","Winona"_2000,0,
"21","Winona"_2001,0,
"21","Winona"_2002,0,
"21","Winona"_2003,0,
"21","Winona"_2004,0,
"21","Winona"_2005,0,
"21","Winona"_2006,0,
"21","Winona"_2007,0,
"21","Winona"_2008,0,
"21","Winona"_2009,0,
"21","Winona"_2010,0,
"21","Winona"_2011,3,
"21","Winona"_2012,2,
"21","Winona"_2013,0,
"21","Winona"_2014,2,
"21","Winona"_2015,0,
"21","Winona"_2016,0,
"21","Winona"_2017,0,
"21","Winona"_2018,0,
"21","Winona"_2019,0,
"22","St. Louis"_1990,0,
"22","St. Louis"_1991,0,
"22","St. Louis"_1992,0,
"22","St. Louis"_1993,1,
"22","St. Louis"_1994,0,
"22","St. Louis"_1995,0,
"22","St. Louis"_1996,0,
"22","St. Louis"_1997,0,
"22","St. Louis"_1998,0,
"22","St. Louis"_1999,0,
"22","St. Louis"_2000,0,
"22","St. Louis"_2001,0,
"22","St. Louis"_2002,12,
"22","St. Louis"_2003,2,
"22","St. Louis"_2004,3,
"22","St. Louis"_2005,0,
"22","St. Louis"_2006,8,
"22","St. Louis"_2007,1,
"22","St. Louis"_2008,3,
"22","St. Louis"_2009,6,
"22","St. Louis"_2010,0,
"22","St. Louis"_2011,0,
"22","St. Louis"_2012,0,
"22","St. Louis"_2013,1,
"22","St. Louis"_2014,4,
"22","St. Louis"_2015,1,
"22","St. Louis"_2016,1,
"22","St. Louis"_2017,1,
"22","St. Louis"_2018,3,
"22","St. Louis"_2019,8,
"23","Omaha"_1990,0,
"23","Omaha"_1991,0,
"23","Omaha"_1992,0,
"23","Omaha"_1993,1,
"23","Omaha"_1994,0,
"23","Omaha"_1995,0,
"23","Omaha"_1996,0,
"23","Omaha"_1997,0,
"23","Omaha"_1998,0,
"23","Omaha"_1999,0,
"23","Omaha"_2000,0,
"23","Omaha"_2001,0,
"23","Omaha"_2002,10,
"23","Omaha"_2003,1,
"23","Omaha"_2004,2,
"23","Omaha"_2005,0,
"23","Omaha"_2006,2,
"23","Omaha"_2007,2,
"23","Omaha"_2008,3,
"23","Omaha"_2009,0,
"23","Omaha"_2010,1,
"23","Omaha"_2011,1,
"23","Omaha"_2012,2,
"23","Omaha"_2013,0,
"23","Omaha"_2014,0,
"23","Omaha"_2015,0,
"23","Omaha"_2016,0,
"23","Omaha"_2017,0,
"23","Omaha"_2018,0,
"23","Omaha"_2019,0,
"24","Newark"_1990,1,
"24","Newark"_1991,0,
"24","Newark"_1992,0,
"24","Newark"_1993,0,
"24","Newark"_1994,0,
"24","Newark"_1995,0,
"24","Newark"_1996,0,
"24","Newark"_1997,0,
"24","Newark"_1998,0,
"24","Newark"_1999,0,
"24","Newark"_2000,0,
"24","Newark"_2001,0,
"24","Newark"_2002,11,
"24","Newark"_2003,1,
"24","Newark"_2004,1,
"24","Newark"_2005,0,
"24","Newark"_2006,3,
"24","Newark"_2007,0,
"24","Newark"_2008,2,
"24","Newark"_2009,0,
"24","Newark"_2010,0,
"24","Newark"_2011,0,
"24","Newark"_2012,0,
"24","Newark"_2013,2,
"24","Newark"_2014,1,
"24","Newark"_2015,6,
"24","Newark"_2016,0,
"24","Newark"_2017,0,
"24","Newark"_2018,1,
"24","Newark"_2019,0,
"25","Santa Fe"_1990,0,
"25","Santa Fe"_1991,0,
"25","Santa Fe"_1992,0,
"25","Santa Fe"_1993,2,
"25","Santa Fe"_1994,0,
"25","Santa Fe"_1995,0,
"25","Santa Fe"_1996,0,
"25","Santa Fe"_1997,0,
"25","Santa Fe"_1998,0,
"25","Santa Fe"_1999,0,
"25","Santa Fe"_2000,0,
"25","Santa Fe"_2001,0,
"25","Santa Fe"_2002,8,
"25","Santa Fe"_2003,2,
"25","Santa Fe"_2004,0,
"25","Santa Fe"_2005,0,
"25","Santa Fe"_2006,0,
"25","Santa Fe"_2007,3,
"25","Santa Fe"_2008,5,
"25","Santa Fe"_2009,0,
"25","Santa Fe"_2010,0,
"25","Santa Fe"_2011,0,
"25","Santa Fe"_2012,0,
"25","Santa Fe"_2013,1,
"25","Santa Fe"_2014,1,
"25","Santa Fe"_2015,0,
"25","Santa Fe"_2016,0,
"25","Santa Fe"_2017,0,
"25","Santa Fe"_2018,3,
"25","Santa Fe"_2019,0,
"26","New York"_1990,1,
"26","New York"_1991,0,
"26","New York"_1992,2,
"26","New York"_1993,1,
"26","New York"_1994,0,
"26","New York"_1995,0,
"26","New York"_1996,0,
"26","New York"_1997,0,
"26","New York"_1998,0,
"26","New York"_1999,0,
"26","New York"_2000,0,
"26","New York"_2001,3,
"26","New York"_2002,31,
"26","New York"_2003,13,
"26","New York"_2004,3,
"26","New York"_2005,8,
"26","New York"_2006,7,
"26","New York"_2007,15,
"26","New York"_2008,17,
"26","New York"_2009,13,
"26","New York"_2010,46,
"26","New York"_2011,15,
"26","New York"_2012,7,
"26","New York"_2013,22,
"26","New York"_2014,12,
"26","New York"_2015,15,
"26","New York"_2016,6,
"26","New York"_2017,0,
"26","New York"_2018,18,
"26","New York"_2019,49,
"27","Cincinnati"_1990,42,
"27","Cincinnati"_1991,0,
"27","Cincinnati"_1992,0,
"27","Cincinnati"_1993,0,
"27","Cincinnati"_1994,0,
"27","Cincinnati"_1995,0,
"27","Cincinnati"_1996,0,
"27","Cincinnati"_1997,0,
"27","Cincinnati"_1998,0,
"27","Cincinnati"_1999,0,
"27","Cincinnati"_2000,0,
"27","Cincinnati"_2001,0,
"27","Cincinnati"_2002,1,
"27","Cincinnati"_2003,2,
"27","Cincinnati"_2004,6,
"27","Cincinnati"_2005,0,
"27","Cincinnati"_2006,0,
"27","Cincinnati"_2007,1,
"27","Cincinnati"_2008,3,
"27","Cincinnati"_2009,4,
"27","Cincinnati"_2010,0,
"27","Cincinnati"_2011,0,
"27","Cincinnati"_2012,0,
"27","Cincinnati"_2013,1,
"27","Cincinnati"_2014,1,
"27","Cincinnati"_2015,0,
"27","Cincinnati"_2016,0,
"27","Cincinnati"_2017,7,
"27","Cincinnati"_2018,2,
"27","Cincinnati"_2019,2,
"28","Oklahoma City"_1990,0,
"28","Oklahoma City"_1991,0,
"28","Oklahoma City"_1992,0,
"28","Oklahoma City"_1993,0,
"28","Oklahoma City"_1994,0,
"28","Oklahoma City"_1995,0,
"28","Oklahoma City"_1996,0,
"28","Oklahoma City"_1997,0,
"28","Oklahoma City"_1998,0,
"28","Oklahoma City"_1999,0,
"28","Oklahoma City"_2000,0,
"28","Oklahoma City"_2001,0,
"28","Oklahoma City"_2002,1,
"28","Oklahoma City"_2003,1,
"28","Oklahoma City"_2004,0,
"28","Oklahoma City"_2005,0,
"28","Oklahoma City"_2006,0,
"28","Oklahoma City"_2007,1,
"28","Oklahoma City"_2008,2,
"28","Oklahoma City"_2009,1,
"28","Oklahoma City"_2010,0,
"28","Oklahoma City"_2011,1,
"28","Oklahoma City"_2012,0,
"28","Oklahoma City"_2013,0,
"28","Oklahoma City"_2014,0,
"28","Oklahoma City"_2015,0,
"28","Oklahoma City"_2016,0,
"28","Oklahoma City"_2017,0,
"28","Oklahoma City"_2018,0,
"28","Oklahoma City"_2019,4,
"29","Portland in Oregon"_1990,0,
"29","Portland in Oregon"_1991,0,
"29","Portland in Oregon"_1992,0,
"29","Portland in Oregon"_1993,0,
"29","Portland in Oregon"_1994,0,
"29","Portland in Oregon"_1995,0,
"29","Portland in Oregon"_1996,0,
"29","Portland in Oregon"_1997,0,
"29","Portland in Oregon"_1998,0,
"29","Portland in Oregon"_1999,0,
"29","Portland in Oregon"_2000,0,
"29","Portland in Oregon"_2001,0,
"29","Portland in Oregon"_2002,0,
"29","Portland in Oregon"_2003,0,
"29","Portland in Oregon"_2004,0,
"29","Portland in Oregon"_2005,0,
"29","Portland in Oregon"_2006,1,
